Lname,Fname,Regiment,RankCasualtie,RankSoldier,Junk
DAWSON,STEPHEN ARTHUR,,Lieutenant,0
DICKSON,JOHN HETHERINGTON,,Second Lieutenant,0
DIXON,ALBERT JAMES,,Flight Sub Lieutenant,0
DOUGLAS,FREDERICK WILLIAM,,Second Lieutenant,0
DUNHAM,MARBEL LESTER,,Second Lieutenant,0
DUNN,JOHN,,Cadet,0
ELLIOTT,HENRY JAMES,,Lieutenant,0
EVANS,CHARLES,,Lieutenant,0
FERRIE,ROBERT LEIGHTON MOORE,,Second Lieutenant,0
FIELD,ARCHIBALD W,,Captain,0
FLEMING,ALFRED,,Second Lieutenant,0
FORREST,ARTHUR CECIL,,Second Lieutenant,0
GEROW,ALBERT AUGUSTUS,,Second Lieutenant,0
GRAHAM,HAMILTON CARRUTHERS,,Second Lieutenant,0
GRAHAM,VERNON WILLIAM,,Flight Cadet,0
GREEN,GEOFFRY WALTER ASHDOWN,,Second Lieutenant,0
GREEN,MERLE LIVINGSTONE,,Lieutenant,0
GREENE,ALDRICH WELLS,,Second Lieutenant,0
HALL,RALPH GORDON,,Second Lieutenant,0
HAMEL,JOSPEH GUILLAUME HENRI PIERRE,,Second Lieutenant,0
HAMILTON,DONALD,,Lieutenant,0
HAMILTON,REGINALD DOUGLAS,,Second Lieutenant,0
HART,ERIC STANLEY,,Second Lieutenant,0
HIGGINS,HAROLD,,Second Lieutenant,0
HILL,ARNOLD WHITTIER,,Second Lieutenant,0
HILL,STANLEY,,Second Lieutenant,0
HOOD,ANDREW SMITH,,Lieutenant,0
HOPKINS,HAROLD LYNN,,Second Lieutenant,0
HUNT,MYRTLE,,Nursing Sister,0
HURST,AUBREY CLIVE,,Second Lieutenant,0
IRVING,GORDON BUDD,,Captain,0
JACKSON,HUGH ARTHUR BRUCE,,Second Lieutenant,0
JOHNSON,ALFRED WILLIAM,,Captain,0
JOHNSTON,JAMES MILLS,,Second Lieutenant,0
JOHNSTON,ROBIN LOUIS,,Lieutenant,0
JONES,TOM BRIGHT,,Captain,0
JONES,WYN ROWLAND RHYS,,Lieutenant,0
KERR,ROY WESLEY,,Second Lieutenant,0
KNOWLES,ARTHUR RALPH,,Second Lieutenant,0
LAPP,AUSTIN ROSS,,Second Lieutenant,0
LEE,EDWARD THURSTON,,Cadet,0
LEVY,ALWYN GORDON,,Second Lieutenant,0
LEWIS,FRANK ARTHUR,,Second Lieutenant,0
LIVINGSTONE,HUGH DOUGLAS,,Lieutenant,0
MACGREGOR,DONALD HAMILTON,,Second Lieutenant,0
MACKAY,MACKAY,,Lieutenant,0
MACKINNON,MARTIN WILLIAM,,Captain,0
MACLEAN,NORMAN MACLEOD,,Captain,0
MARION,ROBERT JAMIESON,,Lieutenant,0
MARTIN,ALICK GREGORY,,Captain,0
MCALLISTER,ALLAN JAMES,,Second Lieutenant,0
MCCARTER,DUNCAN,,Second Lieutenant,0
MCDONALD,RODERICK,,Captain,0
MCDONELL,GEORGE OSCAR,,Lieutenant,0
MCKINNON,IAN LAUGHLIN,,Lieutenant,0
MCLEAN,CHESLEY,,Second Lieutenant,0
MCLEAN,GORDON DAVIS,,Lieutenant,0
MCLEOD,ALAN ARNETT,,Lieutenant,0
MCPHERSON,ALLAN ROSS,,Second Lieutenant,0
MILLER,FRANCES,,Nursing Sister,0
MOORE,RAYMOND,,Lieutenant,0
MORRIS,JOHN EDWARD,,Lieutenant,0
MORRISON,CYRIL OSIRIS,,Second Lieutenant,0
MORRISON,ERIC SIMPSON,,Second Lieutenant,0
MURRAY,RONALD STEWART,,Second Lieutenant,0
PAGE,LANCE ST ALLARD MARCH,,Captain,0
PARTRIDGE,HAROLD EDWARD,,Second Lieutenant,0
PEERS,CHARLES THOMPSON,,Lieutenant,0
PERTUS,RENNIE ALPHONSE,,Lieutenant,0
PICKARD,CECIL GERALD VERITY,,Second Lieutenant,0
PORTER,WILSON,,Second Lieutenant,0
POWER,EDWARD VICTOR,,Lieutenant,0
PRESTON,HARRY DENNIS,,Second Lieutenant,0
RAYMOND,GEORGE VAIL,,Second Lieutenant,0
ROACH,DONALD JAMES,,Second Lieutenant,0
ROBINSON,HARRY AWTRY,,Second Lieutenant,0
ROBINSON,RALPH,,Lieutenant,0
ROSS,DOUGLAS NICOL,,Lieutenant,0
ROSS,DOUGLAS WILLIAM ROBERTSON,,Second Lieutenant,0
RUTHERFORD,CECIL ALPHONSO,,Lieutenant,0
SAMPSON,MARY BELLE,,Nursing Sister,0
SHELDON,CHARLES STANLEY,,Lieutenant,0
SINCLAIR,COLIN DUNCAN,,Lieutenant,0
SMITH,DOUGLAS,,Lieutenant,0
SMITH,LEONARD WHITMAN,,Lieutenant,0
SMITH,RESTON ALEXANDER,,Second Lieutenant,0
SOMERVILLE,HENRY ARTHUR,,Second Lieutenant,0
STEVENS,GORHAM VINTON,,Lieutenant,0
STEVENS,HOWARD KNIGHT,,Second Lieutenant,0
STEWART,HOWARD WILLIAM,,Second Lieutenant,0
STIVER,CLAUD FRANKLIN,,Lieutenant,0
STRACHAN,AUBREY CAUSTON,,Lieutenant,0
STRONG,RANDOLPH WILLIAM,,Lieutenant,0
TAIT,WILFRED BURT,,Second Lieutenant,0
TAYLOR,EDGAR,,Lieutenant,0
TAYLOR,MERRILL SAMUEL,,Lieutenant,0
THOMAS,RUFUS HAYDON,,Captain,0
THORNE,ARTHUR BURRELL,,Lieutenant,0
TURNER,GEORGE JAMES,,Lieutenant,0
WARD,JEBUSA NEWTON,,Lieutenant,0
WATSON,ALBERT BIRTLAND,,Captain,0
WEAVER,CECIL VIVIAN RUPERT,,Second Lieutenant,0
WHITLOW,FRANCIS MILTHORP,,Captain,0
WILLIAMS,ALAN GORDON,,Lieutenant,0
WILLIAMSON,ADAM MILLER,,Captain,0
WILSON,CECIL KIDD,,Lieutenant,0
WOOD,JOSEPH CLARK,,Second Lieutenant,0
WOOD,RICHARD SHAW,,Second Lieutenant,0
WORSLEY,REGINALD ERIC MILNE,,Second Lieutenant,0
WRIGHT,DANIEL UTTLEY,,Lieutenant,0
ALLEN,LIONEL,,Lieutenant,0
ANDERSON,HEW GRAHAM,,Lieutenant,0
ANDERSON,RENWICK WILLIAM HUNTER,,Lieutenant,0
ARMSTRONG,GWIN HENRY,,Lieutenant,0
BADGER,ARCHIBALD JAMES ROBERT,,Lieutenant,0
BAILEY,GERALD WALTON,,Second Lieutenant,0
BAILEY,HUGH COURTENAY,,Flight Cadet,0
BANKS,HARRY,,Lieutenant,0
BARNES,RENNIE HAMILTON,,Lieutenant,0
BATEMAN,REGINALD JOHN GODFREY,,Captain,0
BATES,HAROLD BRIGHAM,,Private,0
BELL,HENRY,,Lieutenant,0
BETHUNE,HENRY EWART,,Captain,0
BISSELL,LYNN NEWTON,,Lieutenant,0
BOOKER,CHARLES S,,Lieutenant,0
BOUCHETTE,EDOUARD,,Lieutenant,0
BRETT,WESLEY ARTHUR,,Second Lieutenant,0
BROOKS,WALTER,,Lieutenant,0
BROWN,JONATHAN MARTIN,,Lieutenant,0
BRYANT,JAMES HENRY RATTENBURY,,Lieutenant,0
BURGESS,EDWARD FRANCIS,,Lieutenant,0
CALDWELL,RUSSELL ROBERTS,,Second Lieutenant,0
CAMPBELL,LYNN,,Captain,0
CAMPBELL,ROY OSWALD,,Second Lieutenant,0
CLARK,RONALD ARTHUR RONALDSON,,Lieutenant,0
CLOSE,ARTHUR,,Lieutenant,0
CRAWFORD,ROYAL BRUCE,,Lieutenant,0
CROSBY,HAROLD EDWARD,,Second Lieutenant,0
